nome_x,nome_regiao,quantidade_nascimentos_ate_2010,genero
Anterio,Sudeste,13,masculino
Antero,Sudeste,735,masculino
Anthero,Sudeste,28,masculino
Anthoni,Sudeste,32,masculino
Anthonny,Sudeste,10,masculino
Anthony,Sudeste,1381,masculino
Antidio,Nordeste,12,masculino
Antinia,Sudeste,59,feminino
Antinio,Sudeste,585,masculino
Antio,Sudeste,22,masculino
Antiogenes,Nordeste,12,desconhecido
Antnia,Sudeste,29,feminino
Antnio,Sudeste,593,masculino
Anto,Nordeste,194,masculino
Antobio,Sudeste,11,masculino
Antoi,Nordeste,11,desconhecido
Antoine,Sudeste,57,masculino
Antoinette,Sudeste,10,desconhecido
Antoinio,Sudeste,10,masculino
Antoio,Sudeste,60,masculino
Antokio,Sudeste,16,desconhecido
Antolina,Sudeste,11,desconhecido
Antomar,Nordeste,11,masculino
Antomaria,Nordeste,10,feminino
Antomia,Sudeste,12,desconhecido
Antomio,Sudeste,36,masculino
Anton,Sudeste,41,masculino
Antona,Sudeste,31,feminino
Antone,Nordeste,32,masculino
Antonei,Nordeste,18,desconhecido
Antoneide,Nordeste,28,feminino
Antonela,Sudeste,152,feminino
Antonella,Sudeste,133,feminino
Antonete,Nordeste,55,feminino
Antonha,Nordeste,467,feminino
Antonhio,Norte,13,desconhecido
Antonho,Nordeste,1479,masculino
Antoni,Sudeste,3685,masculino
Antonia,Nordeste,336267,feminino
Antonice,Nordeste,31,feminino
Antonie,Sudeste,13,masculino
Antoniel,Nordeste,2923,masculino
Antoniela,Sudeste,12,feminino
Antoniele,Nordeste,60,feminino
Antonielson,Nordeste,31,masculino
Antonieta,Sudeste,6260,feminino
Antoniete,Sudeste,25,feminino
Antonietta,Sudeste,120,feminino
Antonii,Sudeste,108,masculino
Antoniio,Sudeste,79,masculino
Antonil,Nordeste,46,masculino
Antonilda,Nordeste,321,feminino
Antonilde,Nordeste,46,feminino
Antonildes,Norte,11,provavelmente_feminino
Antonildo,Nordeste,168,masculino
Antonilson,Nordeste,189,masculino
Antonilton,Sudeste,10,masculino
Antonimar,Nordeste,10,masculino
Antonina,Sudeste,773,feminino
Antoninha,Sul,341,feminino
Antoninho,Sul,1112,masculino
Antonino,Sudeste,763,masculino
Antonio,Nordeste,1052786,masculino
Antoniocarlos,Sudeste,25,masculino
Antonisa,Nordeste,10,feminino
Antonisia,Nordeste,27,feminino
Antonita,Sudeste,23,feminino
Antonival,Nordeste,16,masculino
Antonivaldo,Nordeste,36,Indefinido
Antoniza,Nordeste,21,feminino
Antonizete,Nordeste,12,feminino
Antonizia,Nordeste,22,feminino
Antonny,Sudeste,19,masculino
Antono,Sudeste,337,masculino
Antonoo,Sudeste,15,masculino
Antony,Nordeste,3125,masculino
Antranig,Sudeste,10,desconhecido
Antunes,Sudeste,93,masculino
Antunieta,Sudeste,33,feminino
Anuar,Sul,43,masculino
Anuciada,Nordeste,15,feminino
Anunciacao,Sudeste,91,feminino
Anunciada,Nordeste,149,feminino
Anunciata,Sudeste,155,feminino
Anunciato,Sudeste,12,masculino
Anuska,Nordeste,14,feminino
Anuzia,Nordeste,25,feminino
Any,Sudeste,664,feminino
Anyonio,Sudeste,41,masculino
Ao,Sudeste,12,desconhecido
Aoarecida,Sudeste,23,feminino
Ap,Sudeste,144,feminino
Apaecida,Sudeste,64,feminino
Apaecido,Sudeste,15,masculino
Apaeecida,Sudeste,15,feminino
Aparacida,Sudeste,12,feminino
Aparcida,Sudeste,83,feminino
Aparcido,Sudeste,10,masculino
Aparecda,Sudeste,91,feminino
Aparecdo,Sudeste,12,masculino
Aparecia,Sudeste,89,feminino
Aparecid,Sudeste,25,provavelmente_feminino
Aparecida,Sudeste,208331,feminino
Aparecido,Sudeste,59008,masculino
Aparecio,Sudeste,13,masculino
Aparecisa,Sudeste,15,feminino
Aparecuda,Sudeste,10,desconhecido
Apareida,Sudeste,146,feminino
Apareido,Centro-Oeste,14,masculino
Aparesida,Sudeste,20,feminino
Aparicida,Sudeste,60,feminino
Aparicio,Sudeste,702,masculino
Aparwcida,Sudeste,11,desconhecido
Apatecida,Sudeste,12,feminino
Apaulo,Sudeste,11,masculino
Apdo,Sudeste,10,desconhecido
Aperecida,Sudeste,28,feminino
Aperecido,Sudeste,10,masculino
Apio,Nordeste,10,masculino
Apoena,Sudeste,26,provavelmente_feminino
Apoliana,Sudeste,61,feminino
Apolinaria,Sudeste,15,feminino
Apolinario,Nordeste,195,masculino
Apollo,Sudeste,27,masculino
Apolo,Sudeste,225,masculino
Apolonia,Sul,306,feminino
Apolonio,Nordeste,337,masculino
Apparecida,Sudeste,814,feminino
Apparecido,Sudeste,21,masculino
Aprecida,Sudeste,172,feminino
Aprecido,Sudeste,35,masculino
Aprigio,Sudeste,135,masculino
Apsrecida,Sudeste,14,feminino
Aquelino,Sudeste,14,masculino
Aquila,Sudeste,645,provavelmente_feminino
Aquiles,Sudeste,1223,masculino
Aquilina,Sudeste,28,feminino
Aquilino,Sudeste,54,masculino
Aquilis,Sudeste,43,masculino
Aquinaldo,Sudeste,24,masculino
Aquino,Sudeste,61,masculino
Aquira,Sudeste,23,provavelmente_feminino
Aquires,Sudeste,10,masculino
Ara,Sudeste,33,feminino
Arabela,Sudeste,87,feminino
Aracati,Sudeste,14,desconhecido
Aracele,Sudeste,56,feminino
Araceles,Sudeste,21,feminino
Araceli,Sudeste,393,feminino
Aracelia,Nordeste,54,feminino
Aracelis,Sudeste,45,feminino
Aracely,Sudeste,24,feminino
Araci,Sudeste,5839,feminino
Aracilda,Sudeste,13,feminino
Aracir,Sudeste,61,feminino
Aracy,Sudeste,1269,feminino
Aragao,Nordeste,19,masculino
Araguaci,Sudeste,15,feminino
Arai,Sul,28,ambos
Araide,Sudeste,10,feminino
Araides,Sudeste,10,feminino
Araildes,Nordeste,24,feminino
Arailton,Sudeste,41,masculino
Arakem,Sudeste,25,desconhecido
Araken,Sudeste,53,masculino
Aral,Centro-Oeste,10,desconhecido
Araldo,Sudeste,72,masculino
Arali,Nordeste,22,feminino
Aram,Sudeste,15,masculino
Arami,Sul,28,masculino
Aramis,Sul,431,masculino
Aramita,Sudeste,15,feminino
Aran,Sudeste,34,masculino
Arane,Sudeste,13,feminino
Arani,Sul,98,feminino
Arao,Sudeste,263,masculino
Arapua,Sudeste,16,desconhecido
Arapuan,Sudeste,11,desconhecido
Araquem,Sudeste,50,masculino
Arare,Sudeste,15,masculino
Arari,Sudeste,30,provavelmente_feminino
Araripe,Sudeste,12,masculino
Arasmino,Sudeste,10,masculino
Araujo,Sudeste,169,masculino
Arcangela,Nordeste,116,feminino
Arcangelo,Sudeste,31,masculino
Arcanja,Nordeste,152,feminino
Arcanjo,Sudeste,160,masculino
Arceli,Sul,11,ambos
Arcelia,Norte,11,feminino
Arcelina,Sudeste,58,feminino
Arcelino,Sul,111,masculino
Arcelio,Sul,26,masculino
Arcelo,Sudeste,16,masculino
Arcenia,Sudeste,22,feminino
Arcenio,Sudeste,102,masculino
Arceu,Sudeste,15,masculino
Archimedes,Sudeste,70,masculino
Arci,Sul,40,provavelmente_masculino
Arcidio,Sudeste,11,masculino
Arcildo,Sul,11,masculino
Arcilia,Sudeste,26,feminino
Arcilio,Sudeste,39,masculino
Arcina,Sudeste,10,feminino
Arcindo,Sudeste,10,masculino
Arcos,Sudeste,14,masculino
Arcy,Sudeste,20,masculino
Arderson,Sudeste,10,masculino
Ardeson,Sudeste,11,masculino
Arduino,Sul,12,masculino
Area,Sudeste,20,Indefinido
Areane,Sudeste,13,feminino
Aredio,Centro-Oeste,48,masculino
Areli,Sudeste,38,feminino
Arelina,Sudeste,11,feminino
Arenaldo,Nordeste,90,masculino
Areni,Sudeste,33,provavelmente_feminino
Arenice,Sudeste,12,feminino
Arenil,Centro-Oeste,66,feminino
Arenilda,Sudeste,17,feminino
Arenildo,Sudeste,19,masculino
Arenilson,Nordeste,12,masculino
Arenilton,Nordeste,11,masculino
Arenita,Sudeste,23,feminino
Areolina,Nordeste,10,feminino
Areolino,Nordeste,36,masculino
Areovaldo,Sudeste,25,masculino
Ares,Sudeste,13,masculino
Arestides,Sudeste,22,masculino
Areta,Sudeste,295,feminino
Aretha,Sudeste,178,feminino
Arethusa,Sudeste,13,feminino
Aretusa,Sudeste,120,feminino
Aretuza,Sudeste,154,feminino
Argel,Sudeste,53,masculino
Argelia,Sudeste,31,feminino
Argemira,Sudeste,86,feminino
Argemiro,Sudeste,1447,masculino
Argenor,Nordeste,14,masculino
Argentina,Sudeste,736,feminino
Argentino,Sudeste,199,masculino
Argeu,Sul,574,masculino
Argia,Sudeste,10,desconhecido
Argimiro,Sudeste,10,masculino
Argos,Sudeste,23,masculino
Arhur,Sudeste,32,masculino
Ari,Sul,17649,masculino
Aria,Sudeste,142,feminino
Ariad,Sudeste,13,feminino
Ariade,Sudeste,30,feminino
Ariadene,Sudeste,29,feminino
Ariadina,Nordeste,165,feminino
Ariadine,Sudeste,398,feminino
Ariadini,Sudeste,35,feminino
Ariadna,Sudeste,418,feminino
Ariadne,Sudeste,2221,feminino
Ariadni,Sudeste,22,feminino
Ariadny,Sudeste,12,feminino
Arialba,Sul,11,feminino
Arialdo,Sudeste,209,masculino
Arian,Sudeste,105,masculino
Ariana,Sudeste,9256,feminino
Arianderson,Nordeste,10,masculino
Ariane,Sudeste,35262,feminino
Ariani,Sudeste,282,feminino
Arianna,Sudeste,10,feminino
Arianne,Sudeste,175,feminino
Arianny,Sudeste,31,feminino
Ariano,Nordeste,68,masculino
Ariany,Sudeste,107,feminino
Arias,Nordeste,32,masculino
Ariberto,Sul,80,masculino
Aricelia,Sudeste,52,feminino
Aricelma,Nordeste,27,feminino
Aricia,Sudeste,86,feminino
Aricio,Nordeste,14,masculino
Aricle,Sul,18,desconhecido
Ariclea,Sudeste,10,desconhecido
Aricleia,Sudeste,17,feminino
Ariclenes,Sudeste,29,masculino
Arideia,Sudeste,24,desconhecido
Aridelson,Sudeste,39,masculino
Arides,Sudeste,28,masculino
Aridiane,Sudeste,10,feminino
Aridio,Sudeste,79,masculino
Aridne,Sudeste,13,feminino
Arie,Sudeste,27,masculino
Ariel,Sudeste,6595,masculino
Ariela,Sudeste,427,feminino
Ariele,Sudeste,2741,feminino
Arielen,Sudeste,12,feminino
Arieli,Sudeste,457,feminino
Ariella,Sudeste,44,feminino
Arielle,Sudeste,127,feminino
Arielli,Sudeste,11,feminino
Arielly,Centro-Oeste,72,feminino
Arielma,Sudeste,10,feminino
Arielson,Norte,233,masculino
Arielton,Nordeste,36,masculino
Ariely,Sudeste,79,feminino
Ariene,Sudeste,556,feminino
Ariete,Sudeste,244,feminino
Ariette,Sudeste,10,Indefinido
Arilane,Nordeste,22,feminino
Arilce,Centro-Oeste,29,desconhecido
Arilda,Sudeste,412,feminino
Arilde,Sul,70,feminino
Arildes,Sudeste,10,provavelmente_feminino
Arildo,Sudeste,2261,masculino
Arilene,Nordeste,142,feminino
Arilma,Nordeste,355,feminino
Arilo,Nordeste,24,masculino
Arilsom,Sudeste,20,masculino
Arilson,Sudeste,1478,masculino
Arilto,Sudeste,10,masculino
Arilton,Sudeste,305,masculino
Arilza,Sudeste,62,feminino
Arimar,Norte,83,provavelmente_masculino
Arimatea,Nordeste,13,masculino
Arimateia,Nordeste,419,masculino
Arina,Sudeste,281,feminino
Arinalda,Sudeste,12,feminino
Arinaldo,Norte,362,masculino
Arinalva,Nordeste,14,feminino
Arinda,Sudeste,226,feminino
Arindo,Sudeste,10,masculino
Arine,Sudeste,139,feminino
Arinea,Sudeste,23,feminino
Arineia,Sudeste,51,feminino
Arineide,Nordeste,70,feminino
Arinelson,Norte,28,masculino
Arinete,Sudeste,170,feminino
Arineu,Sudeste,11,masculino
Arino,Sudeste,106,masculino
Arinor,Sul,16,desconhecido
Arinos,Norte,46,masculino
Arioli,Sul,14,desconhecido
Ariolino,Nordeste,11,masculino
Ariomar,Nordeste,175,masculino
Arion,Sul,147,masculino
Arionaldo,Nordeste,77,masculino
Arione,Centro-Oeste,34,masculino
Ariosmar,Nordeste,26,masculino
Ariosto,Sudeste,71,masculino
Ariosvaldo,Nordeste,1296,masculino
Ariovado,Sudeste,11,desconhecido
Ariovaldo,Sudeste,4177,masculino
Aris,Sudeste,32,masculino
Arisa,Sudeste,37,feminino
Arisio,Sudeste,33,masculino
Arislan,Nordeste,12,masculino
Arislene,Nordeste,20,feminino
Arismar,Nordeste,96,masculino
Arismario,Nordeste,119,masculino
Arisoli,Sul,35,masculino
Arison,Norte,295,masculino
Arissa,Sudeste,30,feminino
Arisson,Norte,97,masculino
Aristea,Sudeste,28,feminino
Aristedes,Sudeste,14,masculino
Aristeia,Sudeste,79,feminino
Aristel,Sudeste,27,masculino
Aristela,Nordeste,25,feminino
Aristenio,Nordeste,19,masculino
Aristeu,Sudeste,1784,masculino
Aristide,Sudeste,249,masculino
Aristides,Sudeste,4858,masculino
Aristidi,Sudeste,11,masculino
Aristidis,Sudeste,13,masculino
Aristiliano,Sul,20,masculino
Aristina,Sudeste,11,feminino
Aristo,Sudeste,11,masculino
Aristofanes,Nordeste,26,masculino
Aristom,Sudeste,17,masculino
Ariston,Nordeste,544,masculino
Aristoteles,Nordeste,601,masculino
Aristotelina,Sudeste,46,feminino
Aristotelis,Nordeste,14,masculino
Arisvaldo,Nordeste,214,masculino
Arita,Sul,51,feminino
Aritana,Nordeste,43,feminino
Ariton,Sudeste,11,masculino
Aritusa,Sudeste,10,feminino
Arival,Nordeste,30,masculino
Arivalda,Nordeste,38,feminino
Arivaldina,Nordeste,14,desconhecido
Arivaldo,Nordeste,2124,masculino
Arivan,Nordeste,27,masculino
Arivania,Nordeste,13,feminino
Arivelton,Sudeste,11,masculino
Arivonaldo,Nordeste,39,masculino
Ariza,Nordeste,33,feminino
Arizete,Sudeste,25,feminino
Arizio,Sudeste,21,masculino
Arizoli,Sul,147,masculino
Arla,Nordeste,29,feminino
Arlan,Nordeste,925,masculino
Arlane,Nordeste,48,feminino
Arle,Sudeste,11,masculino
Arlean,Nordeste,15,masculino
Arleane,Norte,93,feminino
Arlecio,Sul,14,masculino
Arlecy,Norte,11,desconhecido
Arlei,Sudeste,1443,masculino
Arleia,Sudeste,44,feminino
Arleide,Nordeste,624,feminino
Arleilson,Norte,52,masculino
Arleison,Norte,26,masculino
Arlem,Sudeste,184,masculino
Arlen,Sudeste,456,masculino
Arlena,Norte,34,feminino
Arlene,Sudeste,4057,feminino
Arleni,Norte,13,feminino
Arlerte,Sudeste,27,feminino
Arles,Sudeste,29,masculino
Arleson,Norte,539,masculino
Arlesson,Norte,187,masculino
Arlet,Sudeste,52,feminino
Arlete,Sudeste,26308,feminino
Arleti,Sudeste,61,feminino
Arlette,Sudeste,371,feminino
Arleudo,Nordeste,17,masculino
Arleusa,Nordeste,10,desconhecido
Arley,Sudeste,994,masculino
Arli,Sudeste,450,ambos
Arliane,Nordeste,42,feminino
Arlido,Sudeste,18,masculino
Arliete,Sudeste,23,feminino
Arlin,Sudeste,10,masculino
Arlinda,Sudeste,4823,feminino
Arlindo,Sudeste,24226,masculino
Arline,Nordeste,64,feminino
Arlino,Nordeste,13,masculino
Arlisom,Norte,13,masculino
Arlison,Norte,1028,masculino
Arlisson,Norte,444,masculino
Arlita,Sudeste,53,feminino
Arlito,Nordeste,10,masculino
Arlndo,Sudeste,12,masculino
Arlon,Sudeste,134,masculino
Arlos,Sudeste,17,masculino
Arly,Sudeste,124,ambos
Arlyson,Norte,11,masculino
Armado,Sudeste,37,masculino
Armaldo,Sudeste,11,masculino
Armand,Sudeste,14,masculino
Armanda,Sudeste,207,feminino
Armandina,Sudeste,64,feminino
Armandino,Sudeste,18,masculino
Armando,Sudeste,23630,masculino
Armano,Sudeste,12,masculino
Armas,Sudeste,1761,masculino
Armelina,Centro-Oeste,12,feminino
Armelinda,Sudeste,388,feminino
Armelindo,Sul,130,masculino
Armen,Sudeste,13,desconhecido
Armenia,Sudeste,116,feminino
Armenio,Sudeste,327,masculino
Armezina,Sudeste,26,feminino
Armezinda,Sudeste,20,feminino
Armida,Sudeste,21,feminino
Armin,Sul,63,masculino
Arminda,Sudeste,3055,feminino
Armindo,Sul,2077,masculino
Arminio,Sudeste,17,masculino
Arnado,Sudeste,34,masculino
Arnald,Sudeste,25,masculino
Arnalda,Sudeste,27,feminino
Arnaldina,Sudeste,12,feminino
Arnaldo,Sudeste,32616,masculino
Arnan,Nordeste,10,masculino
Arnando,Sudeste,45,masculino
Arnardo,Sudeste,13,masculino
Arnaud,Sudeste,40,masculino
Arnaudo,Sudeste,16,masculino
Arnete,Sudeste,26,feminino
Arney,Norte,11,desconhecido
Arnilda,Sul,42,feminino
Arnildo,Sul,1307,masculino
Arnldo,Sudeste,11,masculino
Arno,Sul,4153,masculino
Arnobio,Nordeste,364,masculino
Arnol,Sudeste,12,masculino
Arnold,Sudeste,141,masculino
Arnoldo,Sul,1171,masculino
Arnon,Sudeste,166,masculino
Arnor,Nordeste,70,masculino
Arnou,Sudeste,13,masculino
Arnoud,Sudeste,10,masculino
Arnoudo,Nordeste,17,masculino
Aroaldo,Nordeste,83,masculino
Arodo,Sudeste,22,masculino
Arodrigo,Sudeste,14,masculino
Aroldo,Sudeste,7623,masculino
Arom,Sudeste,11,masculino
Aron,Sudeste,467,masculino
Aroni,Sul,12,masculino
Aroudo,Sudeste,364,masculino
Arprigio,Sudeste,10,desconhecido
Arquibaldo,Nordeste,12,masculino
Arquimedes,Sudeste,603,masculino
Arrigo,Sudeste,11,desconhecido
Arrison,Sudeste,11,masculino
Arruda,Nordeste,13,desconhecido
Arsenia,Sudeste,13,feminino
Arsenio,Sudeste,117,masculino
Arteiro,Nordeste,15,desconhecido
Artemes,Norte,17,desconhecido
Artemia,Sudeste,22,feminino
Artemildo,Norte,12,desconhecido
Artemio,Sul,600,masculino
Artemis,Norte,83,provavelmente_feminino
Artemisa,Norte,63,Indefinido
Artemise,Norte,14,feminino
Artemisia,Nordeste,63,feminino
Artemiza,Norte,116,feminino
Artemizia,Norte,57,feminino
Artenia,Nordeste,11,feminino
Artenio,Sudeste,35,masculino
Arteniza,Norte,12,feminino
Arthr,Sudeste,17,masculino
Arthu,Nordeste,700,masculino
Arthur,Sudeste,61191,masculino
Arthus,Sudeste,10,masculino
Artidor,Sul,32,masculino
Artu,Nordeste,1024,masculino
Artumira,Nordeste,11,desconhecido
Artur,Sudeste,52627,masculino
Arturo,Sudeste,144,masculino
Arua,Sudeste,23,masculino
Aruan,Sudeste,50,masculino
Aruana,Sudeste,34,feminino
Arvelino,Sul,24,masculino
Ary,Sudeste,2395,masculino
Aryadne,Sudeste,23,feminino
Aryana,Sudeste,28,feminino
Aryane,Sudeste,263,feminino
Aryanne,Sudeste,37,feminino
Aryel,Sudeste,49,provavelmente_masculino
Aryelle,Sudeste,12,feminino
Asael,Sudeste,11,Indefinido
Asaf,Norte,29,masculino
Asafe,Sudeste,173,masculino
Asafi,Norte,13,masculino
Asako,Sudeste,24,feminino
Asaph,Sudeste,31,masculino
Ascanio,Sudeste,31,masculino
Ascencao,Sudeste,54,feminino
Ascendino,Sudeste,54,masculino
Asdrubal,Sudeste,41,masculino
Aselmo,Sudeste,17,masculino
Aser,Sudeste,12,desconhecido
Asheley,Sudeste,100,feminino
Ashelley,Sudeste,13,feminino
Ashely,Sudeste,11,feminino
Ashiley,Sudeste,113,feminino
Ashilley,Sudeste,10,feminino
Ashley,Sudeste,492,feminino
Ashlley,Sudeste,11,feminino
Asis,Sudeste,24,masculino
Aslan,Nordeste,80,masculino
Aslane,Nordeste,15,feminino
Asley,Sudeste,10,masculino
Asmim,Sudeste,12,feminino
Asmin,Sudeste,11,feminino
Aspasia,Sudeste,14,feminino
Assad,Sudeste,41,masculino
Assako,Sudeste,29,feminino
Assir,Sul,36,masculino
Assiria,Nordeste,15,feminino
Assis,Nordeste,2256,masculino
Assucena,Sudeste,54,feminino
Assuero,Nordeste,37,masculino
Assumpta,Sudeste,38,feminino
Assuncao,Nordeste,417,provavelmente_feminino
Assunciona,Centro-Oeste,10,desconhecido
Assunpta,Sudeste,10,feminino
Assunta,Sudeste,441,feminino
Asta,Sul,423,feminino
Asteria,Sul,32,feminino
Asterio,Sudeste,69,masculino
Astolfo,Sudeste,46,masculino
Astor,Sul,684,masculino
Astramiro,Sudeste,11,desconhecido
Astrea,Sudeste,13,desconhecido
Astrid,Sul,163,feminino
Astride,Sudeste,33,feminino
Astrit,Sul,16,desconhecido
Astrogilda,Sudeste,164,feminino
Astrogildo,Sudeste,254,masculino
Asturio,Centro-Oeste,52,masculino
Asunta,Sudeste,17,feminino
Atacilio,Sudeste,10,masculino
Ataide,Sudeste,3937,masculino
Ataides,Sul,229,masculino
Ataildo,Sudeste,10,masculino
Atailson,Nordeste,12,masculino
Atair,Sul,130,masculino
Atais,Sudeste,16,feminino
Atala,Sudeste,13,feminino
Atalia,Sudeste,37,feminino
Ataliba,Sudeste,175,masculino
Atalibio,Sul,23,masculino
Atalita,Sudeste,12,feminino
Atanael,Nordeste,256,masculino
Atanagildo,Nordeste,12,masculino
Atanasio,Sul,35,masculino
Ataniel,Sudeste,20,masculino
Atelina,Sudeste,13,feminino
Atelino,Sudeste,10,masculino
Atenaldo,Nordeste,26,masculino
Atenildo,Sudeste,12,masculino
Atenilson,Sudeste,12,masculino
Atenor,Sudeste,69,masculino
Atevaldo,Sudeste,107,masculino
Athaide,Sudeste,70,masculino
Athayde,Sudeste,59,masculino
Athila,Sudeste,41,masculino
Athina,Sudeste,16,feminino
Athirson,Sudeste,24,masculino
Athos,Sudeste,633,masculino
Athur,Sudeste,575,masculino
Athus,Sudeste,20,masculino
Ati,Sul,13,desconhecido
Atila,Sudeste,4275,masculino
Atilano,Sudeste,24,masculino
Atilas,Sudeste,15,masculino
Atilia,Sudeste,26,feminino
Atilio,Sudeste,1278,masculino
Atina,Sudeste,13,feminino
Atirson,Sudeste,13,masculino
Atonho,Nordeste,31,desconhecido
Atonia,Nordeste,205,feminino
Atonio,Nordeste,1221,masculino
Atos,Sudeste,587,masculino
Atricia,Sudeste,32,feminino
Atsuko,Sudeste,45,feminino
Atsumi,Sudeste,10,desconhecido
Atsushi,Sudeste,23,desconhecido
Attila,Sudeste,42,masculino
Attilio,Sudeste,84,masculino
Atualpa,Centro-Oeste,11,desconhecido
Atuko,Sudeste,11,desconhecido
Atur,Sudeste,95,masculino
Auana,Centro-Oeste,23,feminino
Auane,Sudeste,15,feminino
Auberto,Sudeste,29,masculino
Aucelia,Sudeste,10,feminino
Aucelio,Nordeste,11,masculino
Auceu,Sudeste,19,masculino
Aucides,Sudeste,161,masculino
Aucileia,Norte,15,feminino
Aucilene,Norte,108,feminino
Auciliadora,Nordeste,15,feminino
Aucimar,Norte,16,masculino
Aucineia,Sudeste,11,feminino
Aucione,Sudeste,45,feminino
Aucir,Sudeste,22,masculino
Auda,Sudeste,69,feminino
Audair,Sudeste,34,masculino
Audalia,Sudeste,12,feminino
Audalio,Nordeste,68,masculino
Audeci,Sudeste,24,provavelmente_feminino
Audemir,Sudeste,24,Indefinido
Audeni,Sudeste,12,feminino
Audenia,Nordeste,14,feminino
Audenice,Nordeste,59,feminino
Audenir,Sudeste,26,ambos
Audenira,Nordeste,13,feminino
Audenora,Nordeste,23,feminino
Audete,Sudeste,16,feminino
Audi,Sudeste,20,masculino
Audiceia,Sudeste,34,feminino
Audileia,Sudeste,15,feminino
Audilene,Nordeste,108,feminino
Audina,Sudeste,27,feminino
Audinei,Sudeste,20,masculino
Audineia,Sudeste,43,feminino
Audineide,Sudeste,11,feminino
Audinete,Nordeste,49,feminino
Audiney,Norte,10,desconhecido
Audio,Sul,21,masculino
Audir,Sudeste,91,masculino
Audisio,Nordeste,34,masculino
Audizia,Nordeste,16,desconhecido
Audizio,Nordeste,31,masculino
Audo,Sudeste,50,masculino
Audre,Sudeste,16,desconhecido
Audrea,Sudeste,12,feminino
Audrei,Sudeste,137,provavelmente_feminino
Audrey,Sudeste,908,feminino
Audri,Sudeste,22,feminino
Audria,Sudeste,22,feminino
Audry,Sudeste,26,feminino
Aufredo,Sudeste,13,masculino
Augostinho,Sudeste,54,masculino
Augosto,Sudeste,17,masculino
Augsto,Sudeste,10,masculino
August,Sudeste,17,masculino
Augusta,Sudeste,5803,feminino
Augustin,Sudeste,18,masculino
Augustina,Sudeste,45,feminino
Augustinha,Sudeste,68,feminino
Augustinho,Sudeste,866,masculino
Augustino,Sudeste,55,masculino
Augusto,Sudeste,40180,masculino
Augustus,Sudeste,20,masculino
Auguto,Sudeste,31,masculino
Aula,Sudeste,14,desconhecido
Aulina,Sudeste,13,feminino
Aulo,Sudeste,75,masculino
Aulus,Sudeste,41,masculino
Aumerinda,Sudeste,34,feminino
Aumir,Sudeste,41,masculino
Aumira,Sudeste,12,feminino
Aura,Sudeste,246,feminino
Aure,Sudeste,25,feminino
Aurea,Sudeste,15402,feminino
Aureci,Sudeste,65,feminino
Aureia,Sudeste,11,feminino
Aureli,Sudeste,51,provavelmente_feminino
Aurelia,Sudeste,834,feminino
Aureliana,Nordeste,106,feminino
Aureliano,Sudeste,929,masculino
Aurelice,Nordeste,176,feminino
Aurelina,Nordeste,3021,feminino
Aurelinda,Sudeste,21,feminino
Aurelindo,Sudeste,13,masculino
Aurelino,Nordeste,1716,masculino
Aurelio,Sudeste,5953,masculino
Aurelita,Nordeste,76,feminino
Aurelito,Nordeste,25,masculino
Aureluce,Sudeste,20,feminino
Aurelucia,Sudeste,13,feminino
Auremar,Sudeste,10,masculino
Aureni,Sudeste,465,feminino
Aurenice,Nordeste,733,feminino
Aurenio,Sudeste,40,masculino
Aurenir,Nordeste,234,feminino
Aurenita,Nordeste,124,feminino
Aurenivia,Nordeste,15,feminino
Aureniza,Nordeste,12,feminino
Aureny,Sudeste,10,feminino
